reading_id,machine_id,timestamp,current_temperature,current_vibration,current_pressure,current_runtime_hours,current_energy_consumption,current_operating_load,machine_type,site_id,manufacturer,expected_lifetime_years,criticality,temperature_delta_from_machine_baseline,vibration_delta_from_machine_baseline,pressure_delta_from_machine_baseline,temperature_pressure_ratio,vibration_load_ratio,energy_per_runtime_hour,machine_age_days,estimated_lifetime_used_ratio,temperature_rolling_mean,temperature_rolling_max,temperature_rolling_min,temperature_rolling_std,vibration_rolling_mean,vibration_rolling_max,vibration_rolling_std,pressure_rolling_mean,pressure_rolling_min,pressure_rolling_std,operating_load_rolling_mean,energy_consumption_rolling_mean,temperature_rolling_mean_72h,temperature_rolling_max_72h,temperature_rolling_min_72h,temperature_rolling_std_72h,vibration_rolling_mean_72h,vibration_rolling_max_72h,vibration_rolling_std_72h,pressure_rolling_mean_72h,pressure_rolling_min_72h,pressure_rolling_std_72h,operating_load_rolling_mean_72h,energy_consumption_rolling_mean_72h,last_maintenance_type,cumulative_maintenance_count,cumulative_maintenance_cost,cumulative_downtime_hours,average_risk_reduction_score,days_since_last_maintenance,recent_maintenance_flag,failure_within_label_window
R00017294,M0049,2024-01-04 06:00:00,80.63,4.776,259.06,11781.9,60.69,0.749,hydraulic_press,site_east,Northline Systems,11,high,5.679999999999993,0.8759999999999999,4.990000000000009,0.31124063923415424,6.376502002670227,0.005151121635729381,3458,0.8606807292638915,80.15,81.66,77.52,1.8108009277665136,4.7605,5.088,0.24001319408177002,260.0025,258.72,2.0095501154901205,0.724,59.614999999999995,78.895,81.67,75.25,2.040456722492211,4.788166666666667,5.088,0.19764791162493214,261.22166666666664,256.3,2.839336777019133,0.6719166666666666,57.27833333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017295,M0049,2024-01-04 12:00:00,77.65,4.59,267.5,11785.31,54.35,0.567,hydraulic_press,site_east,Northline Systems,11,high,2.700000000000003,0.69,13.430000000000007,0.29028037383177574,8.095238095238095,0.004611673345885683,3458,0.8606807292638915,79.365,81.66,77.52,2.098610651518453,4.7465,5.088,0.25032978248702276,262.1975,259.06,3.9753605706485047,0.68775,58.2475,78.92166666666667,81.67,75.25,2.020134258964598,4.7789166666666665,5.088,0.20457426228115502,261.7225,256.3,3.3712099931896624,0.6678333333333333,57.203333333333326,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017296,M0049,2024-01-04 18:00:00,73.47,5.057,256.57,11789.47,58.6,0.694,hydraulic_press,site_east,Northline Systems,11,high,-1.480000000000004,1.1570000000000005,2.5,0.28635460108352495,7.286743515850145,0.004970537267578611,3458,0.8606807292638915,78.35249999999999,81.66,73.47,3.6723686724873743,4.87775,5.088,0.23768939816491574,261.5325,256.57,4.778572834365231,0.72375,58.9825,78.4225,81.67,73.47,2.546498933473527,4.781333333333333,5.088,0.20792801784766923,260.8966666666667,256.3,3.3131427906921265,0.658,57.24916666666667,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017297,M0049,2024-01-05 00:00:00,76.53,4.661,252.9,11792.99,56.38,0.586,hydraulic_press,site_east,Northline Systems,11,high,1.5799999999999983,0.7609999999999997,-1.1699999999999875,0.3026097271648873,7.953924914675768,0.004780806224714852,3459,0.8609296247899944,77.07,80.63,73.47,2.9586934053170597,4.771,5.057,0.20549290336489345,259.0075,252.9,6.201297579270502,0.6489999999999999,57.504999999999995,78.22083333333333,81.67,73.47,2.596264653596611,4.754583333333334,5.088,0.2002727496251658,260.3258333333334,252.9,4.039213376013925,0.6383333333333333,57.090833333333336,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017298,M0049,2024-01-05 06:00:00,83.82,5.027,263.85,11796.69,64.25,0.617,hydraulic_press,site_east,Northline Systems,11,high,8.86999999999999,1.1270000000000002,9.78000000000003,0.3176805002842524,8.147487844408428,0.005446443027662844,3459,0.8609296247899944,77.8675,83.82,73.47,4.343826078470452,4.83375,5.057,0.24251649428440933,260.20500000000004,252.9,6.660312805466909,0.616,58.394999999999996,78.68333333333332,83.82,73.47,3.058934256874245,4.7973333333333334,5.088,0.19899763969972264,260.44083333333333,252.9,4.124552776491132,0.6405833333333333,57.964166666666664,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017299,M0049,2024-01-05 12:00:00,79.77,4.734,262.49,11800.48,57.92,0.633,hydraulic_press,site_east,Northline Systems,11,high,4.819999999999993,0.8340000000000001,8.420000000000016,0.3038972913253838,7.478672985781991,0.00490827491763047,3459,0.8609296247899944,78.3975,83.82,73.47,4.436780927654644,4.86975,5.057,0.20149007419721654,258.9525,252.9,5.12537722188975,0.6325,59.287499999999994,78.52499999999999,83.82,73.47,2.9370315874117754,4.7988333333333335,5.088,0.19839576302904963,260.2775,252.9,3.98790016515871,0.6228333333333332,57.964999999999996,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017300,M0049,2024-01-05 18:00:00,76.17,4.389,258.87,11803.87,58.5,0.565,hydraulic_press,site_east,Northline Systems,11,high,1.2199999999999989,0.4890000000000003,4.800000000000011,0.2942403523003824,7.768141592920355,0.004956001718080596,3459,0.8609296247899944,79.07249999999999,83.82,76.17,3.5550000000000064,4.70275,5.027,0.26223192660950667,259.52750000000003,252.9,4.8927318544959855,0.60025,59.2625,78.60166666666667,83.82,73.47,2.85462251391838,4.768666666666667,5.088,0.23114825361986893,259.915,252.9,3.8926819453010646,0.6245833333333334,58.47416666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017301,M0049,2024-01-06 00:00:00,77.02,5.404,261.31,11807.37,58.71,0.583,hydraulic_press,site_east,Northline Systems,11,high,2.069999999999993,1.504,7.240000000000009,0.2947457043358463,9.269296740994855,0.004972318136892466,3460,0.8611785203160973,79.195,83.82,76.17,3.4449238017697956,4.8885,5.404,0.4313903877773193,261.63,258.87,2.112502465481843,0.5995,59.845,78.64,83.82,73.47,2.8276749202384375,4.7995833333333335,5.404,0.287628377135034,260.33250000000004,252.9,3.735198972429249,0.6258333333333334,58.610833333333325,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017302,M0049,2024-01-06 06:00:00,81.07,4.796,255.91,11812.16,59.85,0.797,hydraulic_press,site_east,Northline Systems,11,high,6.11999999999999,0.8960000000000004,1.8400000000000034,0.3167910593568051,6.017565872020075,0.005066812505079512,3460,0.8611785203160973,78.5075,81.07,76.17,2.2975983838202425,4.83075,5.404,0.42202952108432673,259.645,255.91,2.9107330119175328,0.6445000000000001,58.745000000000005,78.84166666666665,83.82,73.47,2.913447920914118,4.808333333333334,5.404,0.2856149134549503,259.9508333333333,252.9,3.945705279353148,0.6615,58.91833333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017303,M0049,2024-01-06 12:00:00,75.46,4.751,257.56,11815.81,55.65,0.609,hydraulic_press,site_east,Northline Systems,11,high,0.5099999999999909,0.8510000000000004,3.490000000000009,0.29298027644044106,7.801313628899837,0.0047097913727455,3460,0.8611785203160973,77.43,81.07,75.46,2.5090635703385544,4.835,5.404,0.42081428999817266,258.4125,255.91,2.2799177616746493,0.6385000000000001,58.177499999999995,78.3975,83.82,73.47,2.9945742602246446,4.817083333333334,5.404,0.2817721382230468,259.8541666666667,252.9,3.992532707974048,0.6529166666666667,58.57083333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017304,M0049,2024-01-06 18:00:00,74.88,4.244,263.75,11817.78,52.2,0.327,hydraulic_press,site_east,Northline Systems,11,high,-0.07000000000000739,0.34399999999999986,9.680000000000007,0.2839052132701422,12.978593272171253,0.004417073257413829,3460,0.8611785203160973,77.10749999999999,81.07,74.88,2.791957198812341,4.79875,5.404,0.4748202291394079,259.6325,255.91,3.555281282824158,0.5790000000000001,56.6025,78.1775,83.82,73.47,3.157447545090807,4.793083333333334,5.404,0.3181753256913362,260.23083333333335,252.9,4.138828245098411,0.6343333333333333,58.2825,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017305,M0049,2024-01-07 00:00:00,76.56,4.196,262.0,11819.98,53.44,0.367,hydraulic_press,site_east,Northline Systems,11,high,1.6099999999999994,0.2959999999999998,7.930000000000007,0.2922137404580153,11.433242506811988,0.004521158242230528,3461,0.8614274158422003,76.9925,81.07,74.88,2.806199980994473,4.4967500000000005,4.796,0.32069027113400445,259.805,255.91,3.678409982587558,0.525,55.285000000000004,77.7525,83.82,73.47,2.9845850175983704,4.71875,5.404,0.34599241321161966,260.1475,252.9,4.087755830192512,0.5911666666666666,57.544999999999995,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017306,M0049,2024-01-07 06:00:00,80.07,5.452,261.27,11823.88,58.07,0.651,hydraulic_press,site_east,Northline Systems,11,high,5.11999999999999,1.552,7.199999999999989,0.30646457687449763,8.374807987711213,0.004911247407788307,3461,0.8614274158422003,76.7425,80.07,74.88,2.325172036645901,4.66075,5.452,0.5842073690052192,261.145,257.56,2.6067156858136,0.4885,54.84,77.70583333333333,83.82,73.47,2.9395406516025893,4.775083333333333,5.452,0.40599092205107107,260.33166666666665,252.9,4.084088489232195,0.583,57.326666666666675,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017307,M0049,2024-01-07 12:00:00,77.41,4.829,258.41,11828.78,53.37,0.816,hydraulic_press,site_east,Northline Systems,11,high,2.4599999999999937,0.9289999999999998,4.340000000000032,0.2995627104214233,5.917892156862745,0.004511876964488307,3461,0.8614274158422003,77.22999999999999,80.07,74.88,2.165594606568841,4.680249999999999,5.452,0.5895016963504008,261.3575,258.41,2.2235313505023266,0.54025,54.27,77.68583333333332,83.82,73.47,2.9407712604112106,4.795,5.452,0.4019278542226205,259.5741666666667,252.9,3.42317890094558,0.6037499999999999,57.245000000000005,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017308,M0049,2024-01-07 18:00:00,76.21,4.597,258.28,11833.66,57.08,0.814,hydraulic_press,site_east,Northline Systems,11,high,1.259999999999991,0.6970000000000005,4.2099999999999795,0.29506736874709616,5.647420147420148,0.004823528815260874,3461,0.8614274158422003,77.5625,80.07,76.21,1.745954848595287,4.7684999999999995,5.452,0.5253573387070299,259.99,258.28,1.9234517583413893,0.6619999999999999,55.489999999999995,77.91416666666667,83.82,74.88,2.678342290343483,4.756666666666667,5.452,0.3965685389193223,259.71666666666664,252.9,3.320814065949229,0.6137499999999999,57.11833333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017309,M0049,2024-01-08 00:00:00,79.38,4.818,256.34,11839.2,57.97,0.922,hydraulic_press,site_east,Northline Systems,11,high,4.429999999999993,0.9179999999999997,2.269999999999982,0.30966684871654837,5.225596529284164,0.004896445705790931,3462,0.8616763113683031,78.2675,80.07,76.21,1.7753192201216708,4.924,5.452,0.3678650114738631,258.575,256.34,2.030804438311682,0.80075,56.622499999999995,78.15166666666666,83.82,74.88,2.6707943433073225,4.769749999999999,5.452,0.39571434256176624,260.00333333333333,255.91,2.783958376561052,0.64175,57.25083333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017310,M0049,2024-01-08 06:00:00,82.0,4.527,254.02,11842.06,56.55,0.477,hydraulic_press,site_east,Northline Systems,11,high,7.049999999999997,0.6270000000000002,-0.04999999999998295,0.32280922761987246,9.49056603773585,0.004775351585788283,3462,0.8616763113683031,78.75,82.0,76.21,2.530256903952662,4.69275,4.829,0.15372350720259648,256.7625,254.02,2.0588730736334275,0.75725,56.2425,78.0,82.0,74.88,2.3523334643014975,4.728083333333333,5.452,0.39247523565960246,259.18416666666667,254.02,2.987940787819494,0.6300833333333333,56.60916666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017311,M0049,2024-01-08 12:00:00,78.75,4.935,258.4,11846.71,56.05,0.775,hydraulic_press,site_east,Northline Systems,11,high,3.799999999999997,1.0349999999999997,4.329999999999984,0.30476006191950467,6.3677419354838705,0.00473127138251886,3462,0.8616763113683031,79.085,82.0,76.21,2.377821131484337,4.71925,4.935,0.1899164289891739,256.76,254.02,2.056210105995824,0.747,56.912499999999994,77.915,82.0,74.88,2.3004169582530327,4.744833333333333,5.452,0.39701358651661756,258.8433333333333,254.02,2.8041862645089797,0.6419166666666667,56.45333333333334,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017312,M0049,2024-01-08 18:00:00,76.65,4.798,262.9,11850.86,55.22,0.692,hydraulic_press,site_east,Northline Systems,11,high,1.7000000000000028,0.8980000000000001,8.829999999999984,0.291555724610118,6.933526011560694,0.004659577448387711,3462,0.8616763113683031,79.19500000000001,82.0,76.65,2.204336634908584,4.7695,4.935,0.17258910741990588,257.91499999999996,254.02,3.774347625749304,0.7165,56.4475,77.955,82.0,74.88,2.271305191454294,4.7789166666666665,5.452,0.3809183778791207,259.1791666666666,254.02,3.0391459874993774,0.6525,56.18000000000001,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017313,M0049,2024-01-09 00:00:00,78.84,4.773,257.74,11853.95,57.39,0.514,hydraulic_press,site_east,Northline Systems,11,high,3.8900000000000006,0.8729999999999998,3.670000000000016,0.30588965624272524,9.285992217898832,0.004841424166628002,3463,0.8619252068944061,79.06,82.0,76.65,2.205765173358237,4.75825,4.935,0.16981828523454076,258.265,254.02,3.64221086704208,0.6145,56.3025,78.10666666666667,82.0,74.88,2.2639480131090837,4.726333333333334,5.452,0.3264426257074706,258.88166666666666,254.02,2.9858631562546507,0.6467499999999999,56.07,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017314,M0049,2024-01-09 06:00:00,85.77,4.787,253.28,11859.44,58.68,0.915,hydraulic_press,site_east,Northline Systems,11,high,10.819999999999993,0.887,-0.789999999999992,0.33863708149084015,5.231693989071038,0.004947957070485621,3463,0.8619252068944061,80.0025,85.77,76.65,3.9759055572284563,4.82325,4.935,0.07519917996006567,258.08,253.28,3.9365975156217625,0.724,56.834999999999994,78.49833333333333,85.77,74.88,3.081979391510746,4.725583333333334,5.452,0.32627831352817144,258.66249999999997,253.28,3.3034503312308536,0.6565833333333333,55.9725,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017315,M0049,2024-01-09 12:00:00,78.04,4.486,260.04,11863.52,53.56,0.681,hydraulic_press,site_east,Northline Systems,11,high,3.0900000000000034,0.5859999999999999,5.970000000000027,0.3001076757421935,6.587371512481644,0.00451468029724736,3463,0.8619252068944061,79.825,85.77,76.65,4.065304416645832,4.711,4.798,0.15034848408503068,258.49,253.28,4.064365469131206,0.7005,56.212500000000006,78.71333333333332,85.77,74.88,2.9373529621484735,4.7035,5.452,0.33329416436535425,258.8691666666667,253.28,3.305781322397982,0.6625833333333333,55.79833333333334,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017316,M0049,2024-01-09 18:00:00,75.71,4.576,267.62,11868.14,53.65,0.771,hydraulic_press,site_east,Northline Systems,11,high,0.7599999999999909,0.6759999999999997,13.550000000000011,0.28290112846573495,5.9351491569390395,0.004520506161875408,3463,0.8619252068944061,79.59,85.77,75.71,4.328656450524432,4.6555,4.787,0.14849130165321767,259.67,253.28,5.9971215317572275,0.7202500000000001,55.82,78.7825,85.77,75.71,2.8472734166375555,4.731166666666667,5.452,0.3041927718145885,259.19166666666666,253.28,3.9510247999344745,0.6995833333333333,55.91916666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017317,M0049,2024-01-10 00:00:00,78.17,4.851,260.3,11872.45,55.42,0.717,hydraulic_press,site_east,Northline Systems,11,high,3.219999999999999,0.9510000000000001,6.230000000000018,0.3003073376872839,6.7656903765690375,0.004667949749209303,3464,0.862174102420509,79.4225,85.77,75.71,4.3800104642188655,4.675,4.851,0.17228077857575083,260.31,253.28,5.857473858242945,0.771,55.3275,78.91666666666666,85.77,75.71,2.769907557805473,4.78575,5.452,0.2540705431747076,259.05,253.28,3.870839702183526,0.7287499999999999,56.08416666666667,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017318,M0049,2024-01-10 06:00:00,82.26,5.161,263.54,11877.2,61.27,0.792,hydraulic_press,site_east,Northline Systems,11,high,7.310000000000002,1.2609999999999997,9.470000000000027,0.3121347802990058,6.516414141414141,0.0051586232445357495,3464,0.862174102420509,78.545,82.26,75.71,2.72238253496211,4.7684999999999995,5.161,0.3042614007724276,262.875,260.04,3.541426266350828,0.7402500000000001,55.974999999999994,79.09916666666668,85.77,75.71,2.920838790899672,4.7615,5.161,0.1906775002219954,259.2391666666667,253.28,4.040923518057252,0.7404999999999999,56.35083333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017319,M0049,2024-01-10 12:00:00,79.16,4.561,254.89,11880.02,59.75,0.469,hydraulic_press,site_east,Northline Systems,11,high,4.209999999999994,0.661,0.8199999999999932,0.3105653419121974,9.72494669509595,0.005029452812369002,3464,0.862174102420509,78.82499999999999,82.26,75.71,2.710701016342466,4.787249999999999,5.161,0.28258848171855777,261.5875,254.89,5.376413767559153,0.68725,57.522499999999994,79.245,85.77,75.71,2.872115153427082,4.739166666666667,5.161,0.19762123245023905,258.9458333333333,253.28,4.2299246894936715,0.7115833333333333,56.88249999999999,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017320,M0049,2024-01-10 18:00:00,77.98,4.822,262.41,11884.86,57.9,0.807,hydraulic_press,site_east,Northline Systems,11,high,3.030000000000001,0.9220000000000002,8.340000000000032,0.29716855302770473,5.975216852540273,0.004871744387397074,3464,0.862174102420509,79.3925,82.26,77.98,1.980427142478806,4.84875,5.161,0.24564252482011212,260.285,254.89,3.8391361875643644,0.69625,58.585,79.3925,85.77,75.71,2.7447044053462823,4.757916666666667,5.161,0.193538090370455,259.29,253.28,4.337475176769459,0.711,56.95083333333334,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017321,M0049,2024-01-11 00:00:00,80.87,4.959,260.3,11888.93,61.51,0.678,hydraulic_press,site_east,Northline Systems,11,high,5.920000000000002,1.0589999999999997,6.230000000000018,0.31067998463311564,7.314159292035397,0.005173720427321887,3465,0.8624229979466119,80.0675,82.26,77.98,1.8825758063533047,4.87575,5.161,0.25182980363729635,260.285,254.89,3.8391361875643644,0.6865,60.1075,79.51666666666667,85.77,75.71,2.7775932463959263,4.769666666666667,5.161,0.20162852131100065,259.62,253.28,4.2422271166324075,0.6906666666666667,57.24583333333334,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017322,M0049,2024-01-11 06:00:00,82.07,4.473,255.86,11893.22,60.07,0.714,hydraulic_press,site_east,Northline Systems,11,high,7.11999999999999,0.573,1.7900000000000205,0.3207613538653951,6.264705882352941,0.005050776829151399,3465,0.8624229979466119,80.02,82.07,77.98,1.8098066195038927,4.703749999999999,4.959,0.22565368007930564,258.365,254.89,3.580358455052502,0.667,59.807500000000005,79.5225,85.77,75.71,2.783350253985949,4.7651666666666666,5.161,0.20803751118633887,259.7733333333333,253.28,4.0503295788083875,0.7104166666666667,57.53916666666667,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017323,M0049,2024-01-11 12:00:00,78.75,4.793,262.14,11898.42,57.24,0.867,hydraulic_press,site_east,Northline Systems,11,high,3.799999999999997,0.8930000000000002,8.069999999999993,0.30041199359121085,5.528258362168397,0.004810722768233093,3465,0.8624229979466119,79.9175,82.07,77.98,1.8848054718370189,4.761749999999999,4.959,0.20566214203558864,260.1775,255.86,3.0271700205526617,0.7665,59.18000000000001,79.5225,85.77,75.71,2.783350253985949,4.753333333333333,5.161,0.2014327468788317,260.08500000000004,253.28,4.078840075761351,0.7180833333333334,57.63833333333333,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017324,M0049,2024-01-11 18:00:00,77.3,4.935,259.29,11903.4,57.15,0.831,hydraulic_press,site_east,Northline Systems,11,high,2.3499999999999943,1.0349999999999997,5.220000000000027,0.2981217941301245,5.938628158844765,0.0048011492514743685,3465,0.8624229979466119,79.7475,82.07,77.3,2.1322347431744246,4.79,4.959,0.22366939889041548,259.3975,255.86,2.6369979774987824,0.7725,58.9925,79.57666666666667,85.77,75.71,2.7281440022421313,4.764749999999999,5.161,0.20797076936216521,259.7841666666667,253.28,3.984379633093024,0.7296666666666667,57.79916666666666,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017325,M0049,2024-01-12 00:00:00,77.42,4.814,257.84,11907.15,56.67,0.624,hydraulic_press,site_east,Northline Systems,11,high,2.469999999999999,0.9140000000000001,3.769999999999982,0.3002637294446169,7.714743589743589,0.004759325279348963,3466,0.8626718934727148,78.88499999999999,82.07,77.3,2.222678564255317,4.75375,4.935,0.1973514209052809,258.7825,255.86,2.64320985419861,0.759,57.7825,79.45833333333333,85.77,75.71,2.793026489258022,4.768166666666667,5.161,0.20845484940970854,259.7925,253.28,3.979817549495602,0.7388333333333333,57.73916666666667,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017326,M0049,2024-01-12 06:00:00,78.14,4.743,258.24,11910.73,55.21,0.598,hydraulic_press,site_east,Northline Systems,11,high,3.1899999999999977,0.8430000000000004,4.170000000000016,0.30258674101610905,7.931438127090302,0.00463531622327095,3466,0.8626718934727148,77.9025,78.75,77.3,0.6758883043817757,4.82125,4.935,0.08147136511273727,259.3775,257.84,1.9405218370323418,0.73,56.567499999999995,78.8225,82.26,75.71,1.9739306656332454,4.7645,5.161,0.2084804329165951,260.2058333333334,254.89,3.466408826367093,0.7124166666666666,57.449999999999996,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017327,M0049,2024-01-12 12:00:00,75.57,4.354,256.62,11913.82,53.89,0.515,hydraulic_press,site_east,Northline Systems,11,high,0.6199999999999903,0.4540000000000002,2.5500000000000114,0.29448211363104976,8.454368932038834,0.004523318297573742,3466,0.8626718934727148,77.10749999999999,78.14,75.57,1.0900573379414773,4.7115,4.935,0.25116860207172953,257.9975,256.62,1.1032792031028185,0.642,55.73,78.61666666666667,82.26,75.57,2.1808769434391033,4.7535,5.161,0.22715653393440133,259.92083333333335,254.89,3.618536766889868,0.6985833333333334,57.4775,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017328,M0049,2024-01-12 18:00:00,78.32,5.26,258.49,11919.04,59.38,0.87,hydraulic_press,site_east,Northline Systems,11,high,3.3699999999999903,1.3599999999999999,4.420000000000016,0.302990444504623,6.045977011494252,0.004981944854619164,3466,0.8626718934727148,77.3625,78.32,75.57,1.2566721927376543,4.79275,5.26,0.37137166917613207,257.7975,256.62,0.8293923478461873,0.65175,56.2875,78.83416666666666,82.26,75.57,1.9860900754695958,4.8105,5.26,0.26175092254764976,259.16,254.89,2.6943644890771923,0.7068333333333333,57.955000000000005,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017329,M0049,2024-01-13 00:00:00,76.62,4.703,257.32,11922.77,53.86,0.622,hydraulic_press,site_east,Northline Systems,11,high,1.6700000000000017,0.8030000000000004,3.25,0.29776154204881083,7.561093247588425,0.0045174066093701375,3467,0.8629207889988177,77.1625,78.32,75.57,1.307118331802207,4.765000000000001,5.26,0.37339612567174096,257.6675,256.62,0.860673186135405,0.65125,55.585,78.705,82.26,75.57,2.081330431151287,4.798166666666666,5.26,0.2631521624575044,258.9116666666667,254.89,2.7169763720100186,0.6989166666666667,57.824999999999996,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017330,M0049,2024-01-13 06:00:00,82.86,4.793,257.98,11926.38,58.06,0.602,hydraulic_press,site_east,Northline Systems,11,high,7.909999999999997,0.8930000000000002,3.910000000000025,0.32118768896813704,7.9617940199335555,0.004868199738730445,3467,0.8629207889988177,78.3425,82.86,75.57,3.217767082931904,4.7775,5.26,0.3732510325951332,257.6025,256.62,0.8114339159778394,0.65225,56.2975,78.75500000000001,82.86,75.57,2.1793931599081846,4.7675,5.26,0.23718673119410674,258.4483333333333,254.89,2.2976661413202843,0.6830833333333333,57.557500000000005,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017331,M0049,2024-01-13 12:00:00,77.76,4.824,263.18,11931.01,62.34,0.772,hydraulic_press,site_east,Northline Systems,11,high,2.8100000000000023,0.9239999999999999,9.110000000000014,0.29546318109278824,6.248704663212435,0.005225039623636222,3467,0.8629207889988177,78.89,82.86,76.62,2.739562008789013,4.895,5.26,0.24868587950799714,259.2425,257.32,2.6683374973940874,0.7164999999999999,58.410000000000004,78.63833333333334,82.86,75.57,2.1931705290964056,4.789416666666667,5.26,0.22835755788329934,259.13916666666665,255.86,2.3754787396279458,0.7083333333333334,57.77333333333334,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017332,M0049,2024-01-13 18:00:00,75.5,5.265,257.65,11934.82,55.61,0.634,hydraulic_press,site_east,Northline Systems,11,high,0.5499999999999972,1.3649999999999998,3.579999999999984,0.2930331845526878,8.304416403785488,0.0046594753837929685,3467,0.8629207889988177,78.185,82.86,75.5,3.2503692097975683,4.89625,5.265,0.25113260109617935,259.0325,257.32,2.7780973705036613,0.6575,57.4675,78.43166666666666,82.86,75.5,2.3705228933462834,4.826333333333333,5.265,0.26669401374927293,258.7425,255.86,2.168011761960717,0.6939166666666666,57.5825,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017333,M0049,2024-01-14 00:00:00,79.6,4.562,263.48,11939.13,54.31,0.72,hydraulic_press,site_east,Northline Systems,11,high,4.6499999999999915,0.6620000000000004,9.410000000000025,0.30211021709427655,6.336111111111112,0.004548907667476609,3468,0.8631696845249207,78.93,82.86,75.5,3.110605514472506,4.861000000000001,5.265,0.2936040417523793,260.5725,257.65,3.18928806057603,0.682,57.58,78.32583333333334,82.86,75.5,2.278322582049969,4.79325,5.265,0.27328311160938806,259.0075,255.86,2.538403668020168,0.6974166666666667,56.982499999999995,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017334,M0049,2024-01-14 06:00:00,82.31,5.244,254.47,11943.18,60.87,0.675,hydraulic_press,site_east,Northline Systems,11,high,7.359999999999999,1.3439999999999999,0.4000000000000057,0.32345659606240423,7.768888888888888,0.005096632555148629,3468,0.8631696845249207,78.79249999999999,82.31,75.5,2.882792338457064,4.97375,5.265,0.34147950158098683,259.695,254.47,4.395228473393943,0.70025,58.2825,78.34583333333333,82.86,75.5,2.3149374950656147,4.8575,5.265,0.28165081540478876,258.8916666666667,254.47,2.7202868609873945,0.6941666666666667,57.04916666666667,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017335,M0049,2024-01-14 12:00:00,77.75,4.577,261.41,11947.44,54.57,0.709,hydraulic_press,site_east,Northline Systems,11,high,2.799999999999997,0.677,7.340000000000032,0.29742550017214336,6.455571227080395,0.004567505674855869,3468,0.8631696845249207,78.78999999999999,82.31,75.5,2.8839902912458086,4.912,5.265,0.3956252435491606,259.2525,254.47,3.9986195534625266,0.6845,56.339999999999996,78.2625,82.86,75.5,2.3170636786478593,4.8395,5.265,0.2928280600066756,258.8308333333333,254.47,2.648249707854524,0.681,56.826666666666675,none,0.0,0.0,0.0,0.0,-1.0,0,0
R00017336,M0049,2024-01-14 18:00:00,74.95,4.857,253.67,11951.59,55.41,0.692,hydraulic_press,site_east,Northline Systems,11,high,0.0,0.9570000000000003,-0.4000000000000057,0.2954626089013285,7.018786127167631,0.004636203216475799,3468,0.8631696845249207,78.6525,82.31,74.95,3.0982831267225084,4.81,5.244,0.31956115742269575,258.2575,253.67,4.919453729836225,0.6990000000000001,56.29,78.06666666666666,82.86,74.95,2.4980477225710667,4.833,5.265,0.29137760567845555,258.3625,253.67,3.0292036907411775,0.6694166666666668,56.68166666666667,none,0.0,0.0,0.0,0.0,-1.0,0,0
